ID_DESASTRES,FECHA,DEPTO,MUNICIPIO,TIPO_EVENTO,DIVIPOLA,FALLECIDOS,HERIDOS,DESAPA,AFECTADOS,FAMILIAS,VIV_DESTRU,VIV_AVERI,COD_DANE_MP,COD_DEP,COD_MUN,COD_DEP_MUN,ID_DESASTRES
5864FOAP,2014-09-03,ATLÁNTICO,CANDELARIA,VENDAVAL,8141,0,0,0,750,150,0,150,8.141,8,141,8141,5864FOAP
0103RODY,2014-09-03,TOLIMA,PALOCABILDO,VENDAVAL,73520,0,0,0,45,9,0,9,73.52,73,520,73520,0103RODY
0331JUBI,2014-09-03,CALDAS,MANZANARES,VENDAVAL,17433,0,0,0,3000,600,0,600,17.433,17,433,17433,0331JUBI
6377OEBU,2014-09-03,CALDAS,MARQUETALIA,VENDAVAL,17444,0,0,0,500,100,0,100,17.444,17,444,17444,6377OEBU
6395JAZW,2014-09-03,CALDAS,MARULANDA,VENDAVAL,17446,0,0,0,500,100,0,100,17.446,17,446,17446,6395JAZW
9924CBBE,2014-09-03,CALDAS,PENSILVANIA,VENDAVAL,17541,0,0,0,500,100,0,100,17.541,17,541,17541,9924CBBE
4722UCYU,2014-09-03,CAUCA,SANTANDER DE QUILICHAO,VENDAVAL,19698,0,0,0,50,10,0,10,19.698,19,698,19698,4722UCYU
1399QPGM,2014-09-04,CÓRDOBA,AYAPEL,INUNDACION,23068,0,0,0,100,20,0,20,23.068,23,068,23068,1399QPGM
6568HXEQ,2014-09-04,MAGDALENA,SANTA MARTA,INUNDACION,47001,0,0,0,50,10,0,10,47.001,47,001,47001,6568HXEQ
5397ZTAY,2014-09-04,TOLIMA,HERVEO,VENDAVAL,73347,0,0,0,35,7,0,7,73.347,73,347,73347,5397ZTAY
3945OCOH,2014-09-04,TOLIMA,VILLAHERMOSA,VENDAVAL,73870,0,0,0,90,18,0,18,73.87,73,870,73870,3945OCOH
6517RRSC,2014-09-05,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",SAN ANDRÉS,VENDAVAL,88001,0,0,0,0,0,0,0,88.001,88,001,88001,6517RRSC
4951MLWX,2014-09-06,CÓRDOBA,AYAPEL,VENDAVAL,23068,0,0,0,1490,298,0,298,23.068,23,068,23068,4951MLWX
5222ULVH,2014-09-06,CÓRDOBA,BUENAVISTA,VENDAVAL,23079,0,0,0,225,45,0,45,23.079,23,079,23079,5222ULVH
3137NYBI,2014-09-06,LA GUAJIRA,MAICAO,VENDAVAL,44430,0,0,0,50,10,0,10,44.43,44,430,44430,3137NYBI
4802BPFH,2014-09-07,CASANARE,VILLANUEVA,INUNDACION,85440,0,0,0,375,75,0,0,85.44,85,440,85440,4802BPFH
5304XESJ,2014-09-07,CÓRDOBA,PUEBLO NUEVO,VENDAVAL,23570,0,0,0,1705,341,0,341,23.57,23,570,23570,5304XESJ
0523LAFL,2014-09-07,CUNDINAMARCA,GUAYABETAL,MOVIMIENTO EN MASA,25335,0,0,0,0,0,0,0,25.335,25,335,25335,0523LAFL
6931EBOF,2014-09-08,CÓRDOBA,COTORRA,VENDAVAL,23300,0,0,0,325,65,0,65,23.3,23,300,23300,6931EBOF
8109LJMH,2014-09-10,RISARALDA,LA CELIA,VENDAVAL,66383,0,0,0,45,9,0,9,66.383,66,383,66383,8109LJMH
1812CRVQ,2014-09-10,SUCRE,LA UNIÓN,VENDAVAL,70400,0,0,0,150,30,0,30,70.4,70,400,70400,1812CRVQ
6880PZNR,2014-09-10,SUCRE,SAN MARCOS,VENDAVAL,70708,0,0,0,35,7,0,7,70.708,70,708,70708,6880PZNR
3801QULL,2014-09-10,SUCRE,SINCELEJO,VENDAVAL,70001,0,0,0,25,5,0,5,70.001,70,001,70001,3801QULL
9734EOGS,2014-09-10,VALLE DEL CAUCA,BUENAVENTURA,INUNDACION,76109,0,0,0,0,0,0,0,76.109,76,109,76109,9734EOGS
3549VXXM,2014-09-11,CAUCA,POPAYÁN,VENDAVAL,19001,0,0,0,5,1,1,0,19.001,19,001,19001,3549VXXM
3587IRPC,2014-09-12,CASANARE,RECETOR,MOVIMIENTO EN MASA,85279,0,0,0,0,0,0,0,85.279,85,279,85279,3587IRPC
8003KJSO,2014-09-12,CASANARE,YOPAL,MOVIMIENTO EN MASA,85001,0,0,0,0,0,0,0,85.001,85,001,85001,8003KJSO
3130ZFER,2014-09-12,SANTANDER,PIEDECUESTA,MOVIMIENTO EN MASA,68547,0,0,0,12,2,1,1,68.547,68,547,68547,3130ZFER
6892URJG,2014-09-13,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",SAN ANDRÉS,VENDAVAL,88001,0,0,0,15,3,0,3,88.001,88,001,88001,6892URJG
5265JNIO,2014-09-14,SANTANDER,SAN VICENTE DE CHUCURÍ,MOVIMIENTO EN MASA,68689,0,0,0,0,0,0,0,68.689,68,689,68689,5265JNIO
1757OHPT,2014-09-15,ANTIOQUIA,MEDELLÍN,MOVIMIENTO EN MASA,5001,0,0,0,0,0,0,0,5.001,5,001,5001,1757OHPT
9190IKKS,2014-09-15,CAUCA,SANTANDER DE QUILICHAO,VENDAVAL,19698,0,0,0,100,20,0,20,19.698,19,698,19698,9190IKKS
3033KTNZ,2014-09-16,ATLÁNTICO,SABANAGRANDE,VENDAVAL,8634,0,0,0,150,30,0,30,8.634,8,634,8634,3033KTNZ
1137VVSX,2014-09-16,ATLÁNTICO,SOLEDAD,VENDAVAL,8758,0,4,0,1500,300,0,300,8.758,8,758,8758,1137VVSX
9516JVCZ,2014-09-16,BOLÍVAR,CARTAGENA,INUNDACION,13001,0,0,0,0,0,0,0,13.001,13,001,13001,9516JVCZ
8440XEDH,2014-09-16,CAUCA,BUENOS AIRES,VENDAVAL,19110,0,0,0,70,14,0,14,19.11,19,110,19110,8440XEDH
2317YBYZ,2014-09-16,PUTUMAYO,MOCOA,VENDAVAL,86001,0,0,0,0,0,0,0,86.001,86,001,86001,2317YBYZ
3433GWXF,2014-09-17,ANTIOQUIA,BARBOSA,VENDAVAL,5079,0,0,0,0,0,0,0,5.079,5,079,5079,3433GWXF
5545ELZD,2014-09-17,ANTIOQUIA,CAICEDO,VENDAVAL,5125,0,0,0,250,50,0,50,5.125,5,125,5125,5545ELZD
1666RSFK,2014-09-17,ANTIOQUIA,PUEBLORRICO,VENDAVAL,5576,0,0,0,50,10,0,10,5.576,5,576,5576,1666RSFK
3439WCUL,2014-09-17,ANTIOQUIA,PUERTO TRIUNFO,VENDAVAL,5591,0,0,0,0,0,0,0,5.591,5,591,5591,3439WCUL
4177SGVV,2014-09-17,ANTIOQUIA,VENECIA,VENDAVAL,5861,0,0,0,0,0,0,0,5.861,5,861,5861,4177SGVV
8439GDGS,2014-09-17,CHOCÓ,ISTMINA,MOVIMIENTO EN MASA,27361,3,0,0,30,6,6,0,27.361,27,361,27361,8439GDGS
6460XQZM,2014-09-17,CHOCÓ,QUIBDÓ,MOVIMIENTO EN MASA,27001,0,0,0,5,1,1,0,27.001,27,001,27001,6460XQZM
3197VXKY,2014-09-17,MAGDALENA,EL PIÑON,VENDAVAL,47258,0,0,0,0,0,0,0,47.258,47,258,47258,3197VXKY
4151OUOB,2014-09-17,SANTANDER,BUCARAMANGA,INUNDACION,68001,0,0,0,10,2,0,2,68.001,68,001,68001,4151OUOB
5691THZJ,2014-09-17,TOLIMA,FRESNO,VENDAVAL,73283,0,0,0,5,1,0,1,73.283,73,283,73283,5691THZJ
4799NYKP,2014-09-18,PUTUMAYO,VALLE DEL GUAMUEZ,INUNDACION,86865,0,0,0,2595,519,0,519,86.865,86,865,86865,4799NYKP
0612HIAD,2014-09-19,ATLÁNTICO,BARRANQUILLA,VENDAVAL,8001,0,0,0,170,34,0,34,8.001,8,001,8001,0612HIAD
3781CBTB,2014-09-19,CAUCA,MIRANDA,VENDAVAL,19455,0,0,0,35,7,0,7,19.455,19,455,19455,3781CBTB
6027IWSU,2014-09-19,SANTANDER,BETULIA,MOVIMIENTO EN MASA,68092,0,0,0,10,2,2,0,68.092,68,092,68092,6027IWSU
6836UTKG,2014-09-19,SANTANDER,PUERTO WILCHES,INUNDACION,68575,0,0,0,0,0,0,0,68.575,68,575,68575,6836UTKG
0182MOMW,2014-09-19,TOLIMA,GUAMO,INUNDACION,73319,0,0,0,125,25,0,25,73.319,73,319,73319,0182MOMW
9012QKSA,2014-09-20,CALDAS,LA DORADA,VENDAVAL,17380,0,0,0,28,7,0,7,17.38,17,380,17380,9012QKSA
8480WHQR,2014-09-20,LA GUAJIRA,MAICAO,CRECIENTE SUBITA,44430,1,0,0,0,0,0,0,44.43,44,430,44430,8480WHQR
2400EGWP,2014-09-20,NORTE DE SANTANDER,GRAMALOTE,MOVIMIENTO EN MASA,54313,0,0,0,0,0,0,0,54.313,54,313,54313,2400EGWP
2222WAGQ,2014-09-21,TOLIMA,CAJAMARCA,INUNDACION,73124,0,0,0,32,10,5,2,73.124,73,124,73124,2222WAGQ
4310XPCK,2014-09-22,BOLÍVAR,EL GUAMO,INUNDACION,13248,1,0,0,350,70,0,70,13.248,13,248,13248,4310XPCK
5131ZIVY,2014-09-22,CUNDINAMARCA,CAPARRAPÍ,VENDAVAL,25148,0,0,0,125,25,0,25,25.148,25,148,25148,5131ZIVY
6126YYTB,2014-09-22,PUTUMAYO,PUERTO CAICEDO,INUNDACION,86569,0,0,0,925,185,0,185,86.569,86,569,86569,6126YYTB
1718HAQL,2014-09-23,HUILA,GIGANTE,VENDAVAL,41306,0,0,0,150,30,0,30,41.306,41,306,41306,1718HAQL
0598CGQX,2014-09-24,HUILA,HOBO,VENDAVAL,41349,0,0,0,0,0,0,0,41.349,41,349,41349,0598CGQX
9041MCYD,2014-09-24,QUINDÍO,GÉNOVA,VENDAVAL,63302,0,0,0,10,2,0,2,63.302,63,302,63302,9041MCYD
2006XWPX,2014-09-24,SANTANDER,ZAPATOCA,INUNDACION,68895,0,0,0,40,8,0,8,68.895,68,895,68895,2006XWPX
6847VDJT,2014-09-25,ANTIOQUIA,BRICEÑO,MOVIMIENTO EN MASA,5107,0,0,0,10,2,0,2,5.107,5,107,5107,6847VDJT
1664KIGY,2014-09-25,ANTIOQUIA,CHIGORODÓ,INUNDACION,5172,0,0,0,0,0,0,0,5.172,5,172,5172,1664KIGY
4500SREZ,2014-09-25,BOLÍVAR,ARJONA,VENDAVAL,13052,0,5,0,100,20,0,20,13.052,13,052,13052,4500SREZ
9032ZXSS,2014-09-25,CHOCÓ,ISTMINA,MOVIMIENTO EN MASA,27361,0,0,0,20,6,2,4,27.361,27,361,27361,9032ZXSS
2947ODYY,2014-09-25,CUNDINAMARCA,GUADUAS,MOVIMIENTO EN MASA,25320,4,0,0,4,0,0,0,25.32,25,320,25320,2947ODYY
1607OUOL,2014-09-25,SANTANDER,VÉLEZ,INUNDACION,68861,0,0,0,100,20,0,20,68.861,68,861,68861,1607OUOL
4467PRLV,2014-09-25,SUCRE,SINCELEJO,INUNDACION,70001,0,0,0,162,36,0,36,70.001,70,001,70001,4467PRLV
3218RDWC,2014-09-26,AMAZONAS,LETICIA,VENDAVAL,91001,0,2,0,125,25,0,25,91.001,91,001,91001,3218RDWC
7739JNVJ,2014-09-26,ANTIOQUIA,CALDAS,TORMENTA ELECTRICA,5129,0,0,0,0,0,0,0,5.129,5,129,5129,7739JNVJ
2816DQOE,2014-09-26,ANTIOQUIA,TÁMESIS,VENDAVAL,5789,0,0,0,35,7,0,7,5.789,5,789,5789,2816DQOE
3347WFDX,2014-09-27,CAUCA,TIMBÍO,VENDAVAL,19807,1,0,0,100,20,0,20,19.807,19,807,19807,3347WFDX
9175XOXN,2014-09-27,CÓRDOBA,MONTERÍA,MOVIMIENTO EN MASA,23001,0,0,0,20,4,0,4,23.001,23,001,23001,9175XOXN
3991NKYE,2014-09-27,SANTANDER,BUCARAMANGA,MOVIMIENTO EN MASA,68001,0,0,0,0,0,0,0,68.001,68,001,68001,3991NKYE
1219CIMC,2014-09-28,CAUCA,EL TAMBO,VENDAVAL,19256,0,0,0,2388,597,3,554,19.256,19,256,19256,1219CIMC
3546AEHU,2014-09-28,CALDAS,RIOSUCIO,VENDAVAL,17614,0,0,0,660,132,0,132,17.614,17,614,17614,3546AEHU
7213XTGM,2014-09-29,MAGDALENA,FUNDACIÓN,INUNDACION,47288,0,0,0,2500,500,0,500,47.288,47,288,47288,7213XTGM
1279DJFA,2014-09-29,RISARALDA,DOSQUEBRADAS,VENDAVAL,66170,0,3,0,1250,250,0,250,66.17,66,170,66170,1279DJFA
4675EYPM,2014-09-29,SANTANDER,BUCARAMANGA,MOVIMIENTO EN MASA,68001,0,0,0,0,0,0,0,68.001,68,001,68001,4675EYPM
0483WJRQ,2014-09-30,CUNDINAMARCA,QUETAME,MOVIMIENTO EN MASA,25594,0,0,0,10,2,0,2,25.594,25,594,25594,0483WJRQ
3185RMKF,2014-09-30,QUINDÍO,ARMENIA,VENDAVAL,63001,0,0,0,10,2,0,2,63.001,63,001,63001,3185RMKF
1482JWZQ,2014-10-01,VICHADA,LA PRIMAVERA,VENDAVAL,99524,0,0,0,300,60,0,60,99.524,99,524,99524,1482JWZQ
9803LQAO,2014-10-02,ANTIOQUIA,SAN PEDRO DE URABA,VENDAVAL,5665,0,0,0,50,10,0,10,5.665,5,665,5665,9803LQAO
5986NJBX,2014-10-02,BOLÍVAR,CARTAGENA,VENDAVAL,13001,0,0,0,815,163,0,163,13.001,13,001,13001,5986NJBX
1887TBTX,2014-10-02,CESAR,ASTREA,VENDAVAL,20032,0,0,0,910,182,0,182,20.032,20,032,20032,1887TBTX
0369RSRV,2014-10-02,CESAR,CHIRIGUANÁ,VENDAVAL,20178,0,0,0,0,0,0,0,20.178,20,178,20178,0369RSRV
4474ARTO,2014-10-02,MAGDALENA,SAN SEBASTIÁN DE BUENAVISTA,VENDAVAL,47692,0,0,0,85,17,0,17,47.692,47,692,47692,4474ARTO
7443OTFB,2014-10-02,SANTANDER,SANTA BÁRBARA,MOVIMIENTO EN MASA,68705,0,0,0,0,0,0,0,68.705,68,705,68705,7443OTFB
7668VSJU,2014-10-02,SUCRE,SANTIAGO DE TOLÚ,VENDAVAL,70820,0,0,0,185,37,0,37,70.82,70,820,70820,7668VSJU
0700SWRJ,2014-10-02,BOLÍVAR,SAN FERNANDO,VENDAVAL,13650,0,0,0,400,100,0,100,13.65,13,650,13650,0700SWRJ
0402WBMM,2014-10-03,ANTIOQUIA,URAMITA,VENDAVAL,5842,0,2,0,130,26,1,25,5.842,5,842,5842,0402WBMM
1687GUSE,2014-10-04,BOYACÁ,COPER,VENDAVAL,15212,0,0,0,435,87,0,34,15.212,15,212,15212,1687GUSE
5687YILO,2014-10-04,CUNDINAMARCA,JUNÍN,MOVIMIENTO EN MASA,25372,0,0,0,60,16,0,16,25.372,25,372,25372,5687YILO
4931EMRF,2014-10-05,ANTIOQUIA,BETULIA,VENDAVAL,5093,0,0,0,0,0,0,0,5.093,5,093,5093,4931EMRF
5719KLMW,2014-10-05,CAUCA,BUENOS AIRES,VENDAVAL,19110,0,2,0,1265,253,0,253,19.11,19,110,19110,5719KLMW
6182SQNO,2014-10-05,CESAR,VALLEDUPAR,INUNDACION,20001,0,0,0,0,0,0,0,20.001,20,001,20001,6182SQNO
1140RESA,2014-10-05,VALLE DEL CAUCA,JAMUNDÍ,VENDAVAL,76364,0,0,0,1030,206,0,0,76.364,76,364,76364,1140RESA
7029YUGB,2014-10-06,ANTIOQUIA,ENVIGADO,VENDAVAL,5266,0,1,0,1,0,0,0,5.266,5,266,5266,7029YUGB
7958MCHZ,2014-10-06,MAGDALENA,SANTA MARTA,TORMENTA ELECTRICA,47001,11,13,0,24,0,0,0,47.001,47,001,47001,7958MCHZ
7948RPDR,2014-10-06,SANTANDER,MÁLAGA,MOVIMIENTO EN MASA,68432,0,0,0,0,0,0,0,68.432,68,432,68432,7948RPDR
6767HHOZ,2014-10-07,BOLÍVAR,CARTAGENA,VENDAVAL,13001,0,0,1,21,4,2,2,13.001,13,001,13001,6767HHOZ
0136VEDS,2014-10-07,MAGDALENA,FUNDACIÓN,MOVIMIENTO EN MASA,47288,6,0,0,6,0,0,0,47.288,47,288,47288,0136VEDS
4506NJFY,2014-10-08,ANTIOQUIA,SAN RAFAEL,INUNDACION,5667,0,0,0,0,0,0,0,5.667,5,667,5667,4506NJFY
9440DAON,2014-10-08,CESAR,CHIMICHAGUA,INUNDACION,20175,0,0,0,580,116,0,116,20.175,20,175,20175,9440DAON
1293NLKE,2014-10-08,SANTANDER,GIRÓN,INUNDACION,68307,0,0,0,25,5,0,5,68.307,68,307,68307,1293NLKE
2669WGHA,2014-10-08,VALLE DEL CAUCA,GUACARÍ,INUNDACION,76318,0,0,0,300,60,0,35,76.318,76,318,76318,2669WGHA
0545QOLK,2014-10-09,ANTIOQUIA,PUERTO BERRÍO,INUNDACION,5579,0,0,0,10,2,0,2,5.579,5,579,5579,0545QOLK
2848NGRI,2014-10-09,ATLÁNTICO,BARRANQUILLA,INUNDACION,8001,0,0,0,355,71,1,70,8.001,8,001,8001,2848NGRI
8979EQMD,2014-10-09,BOLÍVAR,SAN MARTÍN DE LOBA,INUNDACION,13667,0,0,0,0,0,0,0,13.667,13,667,13667,8979EQMD
5031MOYW,2014-10-09,CAUCA,LOPEZ DE MICAY,CRECIENTE SUBITA,19418,1,0,0,750,150,0,128,19.418,19,418,19418,5031MOYW
4175HBGS,2014-10-09,CESAR,LA GLORIA,INUNDACION,20383,0,0,0,3530,711,0,711,20.383,20,383,20383,4175HBGS
